M1_cf_face_right,M1_cf_lowerex_right,M1_cf_upperex_right,R_M1_hdp_face_right,R_M1_hdp_lowerex_right,R_M1_hdp_upperex_right,cerebellothalamic_right,gpe2stn_ass_right,gpe2stn_sm_right,medial_lemniscus_right
82.8,100.0,100.0,55.0,62.0,57.0,72.0,34.8,50.8,0.0
0.0,11.2,44.8,47.0,43.0,53.0,0.0,6.4,39.2,0.0
91.2,99.6,100.0,76.0,69.0,74.0,95.2,46.0,63.6,0.0
61.2,43.6,96.8,76.0,70.0,78.0,25.6,22.0,58.8,0.0
0.0,27.2,42.0,59.0,48.0,57.0,56.0,10.0,50.8,0.0
35.6,86.4,92.8,66.0,51.0,65.0,44.0,8.4,53.6,0.0
98.8,100.0,100.0,65.0,66.0,73.0,20.8,14.4,52.4,0.0
92.8,99.2,100.0,78.0,74.0,79.0,96.8,25.2,71.6,0.0
67.2,99.2,99.6,70.0,69.0,76.0,69.6,5.2,61.6,0.0
46.4,54.0,96.4,76.0,72.0,81.0,24.8,19.6,65.2,0.0
47.6,82.0,98.0,74.0,69.0,78.0,73.6,7.6,68.8,0.0
99.6,98.4,100.0,80.0,74.0,82.0,100.0,47.2,72.4,0.0
84.8,94.0,98.4,80.0,73.0,82.0,97.6,42.8,70.8,0.0
73.2,90.8,99.2,75.0,73.0,80.0,89.6,10.4,70.8,0.0
60.4,90.4,95.6,3.0,1.0,2.0,0.0,0.0,1.6,0.0
1.2,38.0,59.6,63.0,47.0,67.0,61.6,6.4,45.6,0.0
31.6,69.2,92.0,70.0,62.0,69.0,84.0,11.2,51.2,0.0
89.6,97.2,100.0,69.0,56.0,71.0,64.0,20.4,58.4,0.0
39.6,98.8,98.8,75.0,68.0,77.0,67.2,31.2,66.4,0.0
13.6,78.4,90.8,69.0,68.0,69.0,93.6,16.8,59.6,0.0
98.8,100.0,99.6,47.0,48.0,48.0,22.4,0.0,22.0,0.0
0.0,2.0,0.0,39.0,39.0,49.0,41.6,4.0,36.4,0.0
0.0,24.4,56.4,59.0,67.0,66.0,8.8,0.4,47.2,0.0
42.4,93.2,98.8,74.0,53.0,70.0,7.2,22.0,59.6,0.0
92.8,94.4,97.2,33.0,23.0,33.0,3.2,0.4,30.4,0.0
30.8,32.8,91.6,72.0,70.0,73.0,7.2,12.0,55.6,0.0
83.6,74.8,99.2,78.0,72.0,82.0,89.6,16.8,68.4,0.0
30.0,91.2,98.8,73.0,67.0,75.0,76.8,10.0,62.4,0.0
74.0,99.2,99.6,73.0,67.0,77.0,40.0,6.4,65.6,0.0
0.0,21.6,9.6,37.0,27.0,38.0,7.2,0.4,24.4,0.0
19.2,15.6,81.6,70.0,64.0,79.0,49.6,16.8,60.4,0.0
92.0,100.0,100.0,74.0,66.0,80.0,81.6,10.0,66.4,0.0
81.2,93.2,99.2,79.0,73.0,81.0,80.8,32.0,60.8,0.0
47.2,33.6,96.8,75.0,68.0,80.0,49.6,9.2,66.4,0.0
